Income,Age,Kidhome,Teenhome,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpOverall,MntWines,MntSweetProducts,MntFruits,MntMeatProducts,MntFishProducts,MntGoldProds,MntRegularProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_Days,relationship_Status,education_Level
28691.0,31,1,0,0,0,0,0,0,0,0,0,5,0,4,13,8,4,26,30,1,1,0,3,8,2519,4.0,1.0
56223.0,72,0,1,0,0,0,0,0,0,0,0,77,0,28,31,16,4,148,152,2,2,1,5,4,2350,4.0,4.0
18100.0,74,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,1,12,13,1,0,0,3,5,2486,4.0,1.0
30279.0,31,1,0,0,0,0,0,0,0,0,0,10,4,4,14,4,1,35,36,1,1,0,3,8,2705,0.0,1.0
20130.0,46,0,0,0,0,0,0,0,0,0,0,0,6,6,3,7,12,10,22,1,1,0,3,8,2263,4.0,3.0
23295.0,61,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,5,10,15,1,1,0,2,8,2510,1.0,1.0
42618.0,48,1,0,0,0,0,0,0,0,0,0,76,5,14,74,13,10,172,182,2,5,0,4,8,2422,1.0,2.0
81246.0,56,0,0,0,1,0,1,0,0,0,2,398,156,190,537,61,37,1305,1342,1,4,5,7,1,2341,0.0,1.0
24027.0,44,1,0,0,0,0,0,0,0,0,0,14,0,7,11,11,5,38,43,2,2,0,3,8,2544,4.0,1.0
55707.0,67,0,1,0,0,0,0,0,0,0,0,208,66,7,82,30,35,358,393,2,3,2,9,3,2348,4.0,4.0
57959.0,65,0,1,0,0,0,0,0,0,0,0,430,24,16,322,43,33,802,835,5,4,7,11,3,2582,0.0,1.0
56796.0,51,0,1,0,0,0,0,0,0,0,0,656,47,38,161,62,37,927,964,3,8,9,7,7,2657,4.0,1.0
36230.0,49,1,0,0,0,0,0,0,0,0,0,14,2,2,30,8,3,53,56,1,2,0,4,5,2414,0.0,2.0
70829.0,40,1,1,0,0,0,0,0,0,0,0,141,19,70,106,72,23,385,408,2,4,2,8,3,2369,4.0,3.0
65991.0,44,0,1,0,0,0,0,0,0,0,0,507,47,19,364,25,9,953,962,3,9,5,10,7,2819,4.0,1.0
38988.0,48,1,2,0,0,0,0,0,0,0,0,164,3,24,103,12,42,264,306,7,5,1,6,8,2837,4.0,1.0
89572.0,54,0,0,0,1,0,0,1,0,1,2,606,194,24,974,197,64,1931,1995,1,7,7,9,4,2811,0.0,3.0
42207.0,36,1,0,0,0,0,1,0,0,1,1,116,17,11,72,3,46,173,219,4,4,1,5,6,2613,4.0,2.0
50300.0,68,0,1,0,0,0,0,0,0,0,0,143,23,15,60,24,5,260,265,2,2,1,8,2,2194,4.0,1.0
66664.0,38,0,0,0,0,0,0,0,0,0,0,398,96,96,447,220,32,1225,1257,1,5,7,6,3,2801,3.0,3.0
60597.0,56,0,1,0,1,0,0,0,0,1,1,522,16,0,257,32,66,761,827,4,2,2,8,7,2338,4.0,1.0
70165.0,71,0,0,0,0,0,0,0,0,0,0,161,191,0,253,199,122,682,804,1,3,7,11,1,2439,2.0,1.0
50520.0,62,0,1,0,0,0,0,0,0,0,0,112,1,0,6,2,14,107,121,2,3,1,3,6,2311,2.0,4.0
80124.0,57,0,0,0,0,0,1,0,0,0,1,483,84,84,398,205,241,1013,1254,1,3,7,8,1,2162,4.0,1.0
33183.0,45,1,0,0,0,0,0,0,0,0,0,7,15,5,39,17,37,46,83,2,4,0,3,7,2284,4.0,1.0
66582.0,51,0,0,0,0,0,0,0,0,0,0,789,38,25,420,16,0,1288,1288,1,2,8,9,1,2277,0.0,4.0
75261.0,65,0,0,0,0,0,0,1,1,1,2,1239,34,17,413,23,17,1709,1726,1,5,6,5,2,2591,3.0,4.0
31880.0,50,1,0,0,0,0,0,0,0,0,0,4,0,1,5,2,3,9,12,1,1,0,2,8,2765,2.0,1.0
53790.0,69,0,2,0,0,0,0,0,0,0,0,335,5,42,127,28,5,532,537,3,7,2,8,6,2274,4.0,1.0
49269.0,49,1,0,0,0,0,0,0,0,0,0,639,8,8,166,11,58,774,832,3,7,3,12,7,2842,3.0,4.0
61456.0,45,0,1,0,0,0,0,0,0,0,0,563,192,76,384,84,89,1210,1299,4,6,10,13,4,2618,4.0,1.0
37406.0,40,1,0,0,0,0,0,0,0,1,0,2,2,0,8,2,3,11,14,1,1,0,2,8,2421,4.0,1.0
56937.0,39,1,0,0,0,0,0,1,0,1,1,746,8,8,125,11,8,890,898,7,8,6,9,6,2853,3.0,4.0
38415.0,42,1,1,0,0,0,0,0,0,0,0,22,0,1,13,4,4,36,40,2,1,0,3,7,2702,4.0,1.0
20518.0,32,1,0,0,0,0,0,0,0,0,0,4,1,1,6,4,9,7,16,1,1,1,2,5,2201,0.0,1.0
62503.0,64,0,1,0,0,0,0,0,0,0,0,478,75,0,193,110,117,739,856,4,8,3,11,5,2655,4.0,1.0
41644.0,48,1,1,0,0,0,0,0,0,0,0,20,0,3,4,2,2,27,29,2,1,0,3,3,2210,0.0,4.0
55842.0,43,0,1,0,0,0,0,0,0,0,0,451,4,0,39,0,24,470,494,1,7,1,8,5,2196,4.0,2.0
62010.0,48,0,1,0,0,0,0,0,0,0,0,371,0,22,39,6,92,346,438,4,6,2,7,5,2773,4.0,4.0
41124.0,43,1,0,0,0,0,0,0,0,0,0,281,0,7,84,15,119,268,387,7,7,3,4,8,2765,4.0,1.0
38961.0,47,1,0,0,0,0,0,0,0,0,0,19,1,7,19,0,24,22,46,1,2,1,2,7,2340,4.0,2.0
37760.0,48,1,0,0,0,0,0,0,0,0,0,26,10,3,13,2,0,54,54,1,2,0,3,6,2481,1.0,2.0
32233.0,46,1,0,0,0,0,1,0,0,1,1,138,11,15,35,25,72,152,224,2,6,2,2,9,2838,0.0,1.0
43057.0,45,0,1,0,0,0,0,0,0,0,0,213,2,2,44,0,5,256,261,4,4,2,5,5,2401,4.0,1.0
83151.0,60,0,0,0,0,0,0,0,0,0,0,407,74,28,100,120,18,711,729,1,5,9,4,3,2786,3.0,2.0
78825.0,56,0,0,0,0,0,0,0,0,1,0,483,37,74,114,169,18,859,877,1,5,10,13,3,2812,1.0,4.0
65104.0,44,0,1,0,0,0,0,0,0,0,0,738,20,0,232,13,50,953,1003,2,3,5,7,7,2386,3.0,2.0
60093.0,46,0,1,0,0,0,0,0,0,0,0,502,6,12,109,16,90,555,645,2,7,2,10,6,2527,4.0,1.0
14045.0,51,1,0,0,0,0,0,0,0,0,0,11,1,0,5,2,1,18,19,1,1,0,3,7,2313,4.0,1.0
28457.0,68,0,0,0,0,0,0,0,0,0,0,24,29,1,108,29,14,177,191,1,4,1,4,8,2768,2.0,3.0
78952.0,62,0,1,0,0,0,0,0,0,0,0,1170,76,19,594,99,134,1824,1958,2,2,5,12,6,2802,3.0,4.0
46310.0,44,1,0,0,0,0,0,0,0,0,0,185,5,2,88,15,14,281,295,2,6,1,5,8,2732,1.0,1.0
76005.0,65,0,0,0,1,0,0,0,0,0,1,983,50,20,389,240,40,1642,1682,1,3,5,13,6,2651,3.0,1.0
58308.0,56,0,1,0,0,0,0,0,0,0,0,691,0,0,69,10,130,640,770,4,2,6,3,8,2692,0.0,2.0
55614.0,76,0,0,0,0,0,0,1,0,0,1,504,0,13,131,8,26,630,656,1,9,4,6,7,2373,1.0,4.0
59432.0,58,0,1,0,0,0,0,0,0,0,0,317,19,25,265,25,12,639,651,3,5,3,11,5,2601,1.0,2.0
55563.0,42,0,1,0,0,0,0,0,0,0,0,29,0,1,9,2,2,39,41,1,2,0,3,3,2244,1.0,1.0
78642.0,49,0,1,0,0,0,0,0,0,0,0,1396,35,0,322,46,17,1782,1799,1,4,9,4,6,2593,3.0,4.0
67911.0,71,0,1,0,0,0,0,0,0,0,0,529,28,0,356,63,0,976,976,3,6,7,11,3,2197,3.0,4.0
65275.0,76,0,0,0,0,0,0,0,0,0,0,388,14,14,218,91,21,704,725,1,4,3,13,2,2611,4.0,1.0
27203.0,70,1,1,0,0,0,0,0,0,0,0,13,0,2,21,4,24,16,40,2,1,1,2,8,2851,3.0,1.0
48330.0,59,0,1,0,0,0,0,0,0,0,0,28,0,0,4,0,0,32,32,1,1,0,3,5,2385,3.0,2.0
24279.0,30,0,0,0,0,0,0,0,0,0,0,16,62,36,21,20,108,47,155,1,4,1,3,8,2706,4.0,0.0
64355.0,35,1,0,0,0,0,0,0,0,0,0,1047,38,0,140,67,153,1139,1292,2,4,3,12,8,2833,4.0,4.0
50943.0,64,0,1,0,0,0,0,0,0,0,0,31,0,0,7,2,6,34,40,1,1,0,3,5,2532,3.0,2.0
53653.0,67,0,0,0,0,0,0,0,0,0,0,815,10,10,239,28,108,994,1102,2,10,4,12,6,2758,2.0,1.0
65665.0,44,0,1,0,0,0,0,0,0,0,0,225,36,162,387,106,29,887,916,1,5,10,8,3,2368,4.0,1.0
81217.0,31,0,0,0,0,0,0,0,0,0,0,493,40,70,324,146,84,989,1073,1,3,7,11,1,2504,0.0,1.0
34935.0,28,0,0,0,0,0,0,0,0,0,0,34,10,4,66,3,20,97,117,1,2,1,4,7,2532,4.0,1.0
61250.0,61,0,1,0,0,0,0,0,0,0,0,382,26,138,65,60,59,612,671,6,5,2,12,5,2719,1.0,1.0
39665.0,39,1,0,0,0,0,1,0,0,0,1,127,1,1,56,0,31,154,185,3,4,2,3,7,2559,3.0,4.0
60152.0,41,0,1,0,0,0,0,0,0,0,0,325,58,83,300,86,91,761,852,1,6,4,12,3,2617,0.0,1.0
48920.0,56,0,2,0,0,0,0,1,0,0,1,238,10,17,68,8,6,335,341,3,6,2,5,7,2411,4.0,1.0
89120.0,61,0,0,0,0,0,0,0,1,0,1,1168,129,92,408,72,55,1814,1869,1,5,6,7,1,2263,3.0,2.0
44124.0,74,0,1,0,0,0,0,0,0,0,0,284,6,0,55,0,52,293,345,4,6,2,5,8,2573,3.0,4.0
81169.0,45,0,0,0,0,0,0,0,0,0,0,1288,61,20,613,80,27,2035,2062,1,5,7,9,2,2600,0.0,2.0
36443.0,59,1,1,0,0,0,0,0,0,0,0,65,3,0,46,4,20,98,118,4,3,1,3,8,2670,4.0,1.0
26095.0,30,1,0,0,0,0,0,0,0,0,0,11,1,7,9,3,11,20,31,1,1,0,3,7,2523,0.0,1.0
71367.0,61,0,0,0,0,0,0,0,0,0,0,227,21,23,389,42,75,627,702,1,4,5,7,2,2469,3.0,1.0
80184.0,76,0,0,0,1,0,0,0,1,0,2,1035,38,134,670,25,0,1902,1902,1,6,3,10,3,2279,4.0,2.0
30630.0,55,1,1,0,0,0,0,0,0,0,0,27,0,1,12,2,10,32,42,2,2,0,3,7,2312,1.0,1.0
73454.0,33,0,0,0,0,0,1,0,0,0,1,982,14,73,351,56,175,1301,1476,1,2,4,6,5,2279,0.0,2.0
42691.0,29,0,0,0,0,0,0,0,0,0,0,179,17,2,64,38,58,242,300,1,5,1,6,5,2476,4.0,1.0
70503.0,67,0,0,0,0,0,0,1,1,0,2,1379,33,33,216,0,66,1595,1661,1,2,4,9,6,2796,4.0,1.0
25545.0,33,1,0,0,0,0,0,0,0,1,0,32,12,1,64,16,85,40,125,3,2,2,3,6,2818,4.0,1.0
32880.0,34,1,0,0,0,0,0,0,0,0,0,8,6,4,15,7,2,38,40,1,1,0,3,8,2731,4.0,1.0
77863.0,62,0,0,0,0,0,0,0,0,0,0,881,25,38,319,16,12,1267,1279,1,4,5,10,2,2373,3.0,4.0
50353.0,43,0,0,0,0,0,0,0,0,0,0,141,31,15,153,67,35,372,407,1,4,4,6,3,2180,4.0,2.0
61839.0,56,0,0,0,0,0,0,0,0,0,0,1000,17,155,379,224,120,1655,1775,1,4,8,4,8,2845,0.0,1.0
49154.0,60,1,1,0,0,0,0,0,0,0,0,206,27,10,67,30,71,269,340,6,4,1,8,6,2397,4.0,4.0
47682.0,45,0,1,0,0,0,0,0,0,0,0,162,57,61,83,97,61,399,460,4,4,3,8,5,2658,2.0,3.0
72679.0,51,0,1,0,0,0,0,0,0,0,0,619,54,54,260,127,54,1060,1114,1,4,7,5,1,2443,0.0,1.0
57954.0,43,1,1,0,0,0,0,1,0,0,1,456,0,4,24,0,9,475,484,7,8,2,6,7,2170,3.0,2.0
65316.0,58,1,1,0,0,0,0,0,0,0,0,112,9,6,92,3,38,184,222,2,3,2,5,4,2590,4.0,1.0
28567.0,38,1,0,0,0,0,0,0,0,0,0,11,2,3,22,2,6,34,40,2,2,0,3,6,2536,0.0,1.0
47352.0,69,0,1,0,0,0,0,0,0,0,0,172,0,12,112,8,15,289,304,4,6,1,5,7,2603,3.0,2.0
44931.0,53,0,1,0,0,0,0,0,0,0,0,78,0,0,11,0,7,82,89,1,2,1,3,5,2321,3.0,1.0
76982.0,53,0,0,0,0,0,0,0,1,1,1,464,60,151,292,65,30,1002,1032,1,8,3,4,4,2293,1.0,1.0
57247.0,68,0,1,0,0,0,0,0,0,0,0,99,54,4,32,37,6,220,226,2,2,1,7,2,2484,3.0,3.0
22944.0,39,1,0,0,0,0,0,0,0,0,0,19,5,3,19,4,26,24,50,3,3,0,3,7,2347,0.0,2.0
25315.0,43,1,0,0,0,0,0,0,0,0,0,1,3,9,8,11,22,10,32,3,3,0,3,8,2393,3.0,3.0
43638.0,51,0,1,0,0,0,0,0,0,0,0,63,19,10,83,7,19,163,182,2,4,1,4,7,2851,2.0,1.0
42710.0,36,1,0,0,0,0,0,0,0,0,0,252,3,3,42,4,102,202,304,2,4,5,3,6,2737,0.0,4.0
84169.0,38,0,0,0,0,0,0,1,1,1,2,1478,19,19,403,0,0,1919,1919,1,7,6,6,3,2485,4.0,4.0
54058.0,44,0,1,0,0,0,0,0,0,0,0,198,108,18,252,32,54,554,608,2,4,6,8,3,2549,3.0,1.0
24683.0,30,1,0,0,0,0,0,0,0,0,0,8,7,4,10,6,6,29,35,2,2,0,4,5,2272,4.0,3.0
85620.0,56,0,0,0,0,0,0,0,0,1,0,416,107,46,925,60,46,1508,1554,1,3,6,4,1,2332,2.0,1.0
47850.0,40,1,0,0,0,0,0,0,0,0,0,42,12,7,43,20,10,114,124,1,3,0,4,6,2367,4.0,1.0
19514.0,52,1,1,0,0,0,1,0,0,1,1,14,1,3,21,2,28,13,41,4,3,1,2,8,2313,4.0,1.0
27159.0,47,1,1,0,0,0,0,0,0,0,0,17,0,0,3,0,1,19,20,2,1,0,3,6,2251,4.0,2.0
39548.0,57,1,1,0,0,0,0,0,0,0,0,15,4,4,10,3,18,18,36,2,1,1,3,3,2249,0.0,3.0
21474.0,31,1,0,0,0,0,1,0,0,1,1,6,0,16,24,11,34,23,57,2,3,1,2,7,2241,0.0,1.0
60504.0,49,0,1,0,0,0,0,0,0,0,0,458,4,0,24,6,34,458,492,2,6,2,8,6,2301,0.0,4.0
22419.0,57,0,0,0,0,0,0,0,0,0,0,30,21,3,47,19,42,78,120,1,3,2,2,8,2596,4.0,1.0
81698.0,71,0,0,0,0,0,0,0,0,1,0,179,123,28,520,111,47,914,961,1,3,8,13,1,2394,4.0,2.0
43462.0,68,1,1,0,0,0,0,0,0,0,0,90,6,17,97,15,15,210,225,6,4,1,5,8,2814,3.0,1.0
54880.0,42,1,0,0,0,0,0,0,0,0,0,308,45,85,137,102,118,559,677,2,6,2,11,5,2644,0.0,4.0
79908.0,38,0,0,0,0,0,0,0,1,0,1,557,185,129,761,29,111,1550,1661,1,5,6,7,2,2609,4.0,1.0
15315.0,50,0,0,0,0,0,0,0,0,0,0,7,8,4,13,15,17,30,47,2,2,0,4,5,2489,4.0,3.0
87771.0,61,0,1,0,1,1,0,1,1,1,4,1492,57,38,287,50,33,1891,1924,1,5,10,4,6,2562,3.0,1.0
33039.0,42,1,0,0,0,0,0,0,0,0,0,30,8,8,12,8,12,54,66,1,2,0,4,5,2452,4.0,1.0
81741.0,40,0,0,0,0,0,0,0,0,0,0,249,134,153,940,58,38,1496,1534,0,6,6,7,2,2537,0.0,1.0
71499.0,49,0,1,0,0,0,0,0,0,0,0,465,0,25,132,136,37,721,758,2,8,3,13,4,2528,3.0,2.0
62466.0,50,0,1,0,0,0,0,0,0,0,0,129,121,129,259,168,83,723,806,5,6,3,12,4,2324,4.0,3.0
48799.0,57,0,1,0,0,0,0,0,0,0,0,174,6,18,81,28,24,283,307,3,3,2,7,3,2395,1.0,4.0
52157.0,70,0,1,0,0,0,0,0,0,0,0,189,2,2,29,3,40,185,225,2,3,2,5,4,2181,3.0,4.0
66565.0,58,0,1,0,0,0,0,0,0,0,0,747,40,10,161,65,42,981,1023,4,4,2,9,8,2730,0.0,1.0
29298.0,69,1,1,0,0,0,0,0,0,0,0,6,0,0,2,2,1,9,10,1,1,0,2,5,2454,3.0,2.0
47691.0,41,0,1,0,0,0,0,0,0,0,0,14,0,0,3,0,4,13,17,1,1,0,2,6,2518,0.0,1.0
38200.0,50,1,1,0,0,0,0,0,0,0,0,12,0,0,4,0,1,15,16,1,1,0,2,7,2728,3.0,1.0
44989.0,46,0,1,0,0,0,0,0,0,0,0,98,10,0,106,49,106,157,263,5,5,1,5,6,2814,4.0,1.0
38443.0,52,1,1,0,0,0,0,0,0,0,0,32,0,0,5,0,1,36,37,2,1,0,3,7,2312,4.0,4.0
38593.0,42,1,0,0,0,0,0,0,0,0,0,51,24,12,49,17,24,129,153,3,4,1,3,8,2448,0.0,3.0
64413.0,50,0,1,0,0,0,0,0,0,0,0,200,10,5,44,0,20,239,259,1,5,1,5,5,2491,3.0,4.0
36959.0,39,1,0,0,0,0,0,0,0,0,0,25,0,6,25,6,0,62,62,2,2,0,3,8,2429,4.0,2.0
61996.0,43,0,1,0,1,1,0,1,0,1,3,1050,0,12,144,0,24,1182,1206,3,6,4,8,5,2673,4.0,4.0
51287.0,52,1,1,0,0,0,0,0,0,0,0,117,0,0,22,13,30,122,152,3,4,1,3,7,2248,4.0,1.0
13260.0,50,1,1,0,0,0,0,0,0,0,0,9,2,4,17,10,7,35,42,4,3,0,3,8,2469,4.0,1.0
47472.0,54,1,1,0,0,0,0,0,0,0,0,56,0,0,11,0,8,59,67,2,2,0,4,5,2445,3.0,4.0
54603.0,64,1,1,0,0,0,0,0,0,0,0,145,2,13,46,17,4,219,223,6,4,2,4,7,2514,3.0,2.0
45207.0,46,1,1,0,0,0,0,1,0,0,1,203,0,0,10,0,2,211,213,5,3,1,6,6,2755,4.0,4.0
40689.0,69,0,1,0,0,0,0,0,0,0,0,270,6,3,27,39,99,246,345,7,7,1,5,8,2627,3.0,1.0
47821.0,53,1,1,0,0,0,0,0,0,0,0,9,6,0,16,6,10,27,37,1,1,0,3,8,2411,3.0,3.0
27450.0,69,0,0,0,0,0,0,0,0,0,0,37,11,12,23,8,52,39,91,1,2,1,3,7,2599,4.0,2.0
39453.0,37,1,0,0,0,0,0,0,0,0,0,46,0,0,7,0,2,51,53,2,2,0,3,6,2246,3.0,1.0
26850.0,49,1,1,0,0,0,0,0,0,0,0,31,2,1,13,7,9,45,54,4,2,1,4,4,2231,3.0,3.0
79800.0,65,0,0,0,1,0,1,0,1,1,3,1060,0,21,530,32,224,1419,1643,1,5,11,5,3,2803,2.0,1.0
61794.0,59,0,1,0,0,0,0,0,0,0,0,264,47,47,188,54,11,589,600,2,4,4,10,2,2447,4.0,2.0
53863.0,65,0,1,0,0,0,0,1,0,0,1,399,4,4,30,6,30,413,443,3,7,1,7,7,2202,3.0,1.0
24221.0,61,0,0,0,0,0,0,0,0,0,0,8,5,9,9,2,22,11,33,1,1,1,3,4,2472,3.0,1.0
39684.0,36,1,0,1,0,0,0,0,0,1,0,19,4,0,35,6,17,47,64,2,2,1,2,7,2784,0.0,4.0
92163.0,45,0,0,0,1,0,0,0,1,1,2,817,163,183,797,106,20,2046,2066,0,5,11,5,2,2723,4.0,2.0
69882.0,55,0,0,0,0,0,0,0,0,0,0,292,127,127,635,132,165,1148,1313,1,3,7,9,1,2390,0.0,2.0
33178.0,43,1,0,0,0,0,0,0,0,0,0,12,2,6,2,11,16,17,33,1,1,0,3,4,2309,3.0,1.0
59973.0,48,0,0,0,0,0,0,0,0,0,0,130,34,30,168,20,0,382,382,1,3,4,7,1,2450,4.0,4.0
17459.0,45,1,0,0,0,0,0,0,0,1,0,6,10,4,16,3,30,9,39,3,3,1,2,7,2442,3.0,2.0
23910.0,51,1,0,0,0,0,0,0,0,0,0,16,1,12,18,7,13,41,54,1,2,0,3,7,2770,1.0,1.0
42169.0,51,1,1,0,0,0,0,0,0,0,0,19,0,0,9,0,2,26,28,2,1,0,3,8,2412,4.0,2.0
26224.0,42,1,0,0,0,0,0,0,0,0,0,4,9,7,15,13,15,33,48,3,2,1,3,6,2549,4.0,3.0
31089.0,39,1,0,0,0,0,0,0,0,0,0,31,8,3,31,2,4,71,75,3,3,0,4,8,2840,3.0,1.0
30081.0,59,0,1,0,0,0,0,0,0,0,0,36,0,0,2,0,4,34,38,1,1,0,3,7,2652,0.0,1.0
62807.0,60,0,1,0,0,0,0,0,0,0,0,526,21,28,135,10,99,621,720,3,5,3,12,5,2826,3.0,1.0
72906.0,65,0,0,0,0,0,0,0,0,0,0,400,75,32,519,71,54,1043,1097,1,3,4,9,1,2444,0.0,1.0
61467.0,72,0,2,0,0,0,0,0,0,0,0,410,5,16,114,0,49,496,545,3,5,2,10,5,2726,4.0,4.0
49618.0,54,1,1,0,0,0,0,0,0,0,0,80,2,3,26,4,14,101,115,4,3,1,3,7,2678,3.0,2.0
21888.0,34,1,0,0,0,0,0,0,0,1,0,88,3,10,46,2,64,85,149,4,5,1,2,10,2706,0.0,2.0
42429.0,47,0,1,0,0,0,0,0,0,0,0,55,0,0,6,2,4,59,63,2,1,1,3,5,2297,2.0,1.0
26150.0,64,2,1,0,0,0,0,0,0,0,0,5,5,1,13,3,1,26,27,1,1,0,3,7,2634,1.0,1.0
30801.0,45,0,1,0,0,0,0,0,0,0,0,8,2,4,5,15,11,23,34,2,1,0,3,7,2770,4.0,0.0
81168.0,55,0,0,0,1,0,0,0,0,0,1,410,22,0,592,147,22,1149,1171,1,6,4,7,3,2212,4.0,1.0
26877.0,51,0,0,0,0,0,0,0,0,0,0,101,18,13,76,20,40,188,228,2,3,1,6,6,2473,0.0,2.0
45006.0,76,0,0,0,0,0,0,0,0,0,0,162,0,25,53,16,10,246,256,1,3,1,7,3,2505,2.0,2.0
18978.0,47,1,0,0,0,0,0,0,0,0,0,2,7,8,1,4,15,7,22,1,1,0,3,8,2724,4.0,0.0
22574.0,53,2,1,0,0,0,0,0,0,0,0,25,0,0,8,2,2,33,35,2,2,0,3,7,2403,4.0,1.0
48240.0,51,0,0,0,0,0,0,0,0,1,0,389,49,91,248,64,41,800,841,3,6,3,13,5,2756,0.0,4.0
45837.0,46,1,1,0,0,0,0,0,0,0,0,215,17,13,87,17,24,325,349,5,6,2,5,7,2497,4.0,1.0
35791.0,55,2,1,0,0,0,0,0,0,0,0,27,0,0,5,0,3,29,32,2,1,0,3,8,2578,0.0,2.0
54162.0,42,1,1,0,0,0,0,0,0,0,0,5,5,6,10,6,10,22,32,1,1,0,3,4,2627,2.0,1.0
30522.0,60,0,1,0,0,0,0,0,0,0,0,179,11,8,83,19,26,274,300,5,1,2,9,2,2840,4.0,2.0
54456.0,59,0,1,0,0,0,0,0,0,0,0,352,0,0,27,10,15,374,389,3,6,1,7,6,2512,4.0,4.0
31632.0,49,0,0,0,0,0,0,0,0,0,0,17,15,8,12,11,32,31,63,1,2,1,2,7,2509,0.0,1.0
72298.0,71,0,0,0,0,0,0,1,1,0,2,625,17,35,169,58,35,869,904,1,4,3,6,1,2270,2.0,1.0
36975.0,42,1,0,0,0,0,0,0,0,0,0,10,4,6,11,0,2,29,31,1,1,0,3,7,2342,0.0,3.0
72635.0,65,0,0,0,1,0,0,0,0,0,1,390,35,22,323,104,107,767,874,1,6,8,6,3,2550,4.0,3.0
13624.0,44,1,0,0,0,0,0,0,0,0,0,10,1,2,15,2,6,24,30,2,2,0,3,6,2684,4.0,1.0
84196.0,45,0,1,0,0,0,0,0,0,0,0,215,31,63,507,231,190,857,1047,1,8,4,7,3,2550,0.0,1.0
70971.0,60,0,1,0,0,0,0,0,0,1,0,1001,125,17,572,93,17,1791,1808,7,11,11,5,7,2805,3.0,1.0
34487.0,43,1,1,0,0,0,0,0,0,0,0,19,1,18,33,24,8,87,95,3,3,0,3,9,2820,1.0,4.0
28769.0,43,1,0,0,0,0,0,0,0,0,0,41,3,5,129,10,3,185,188,3,4,1,4,9,2717,0.0,1.0
69084.0,50,1,0,0,0,0,0,0,0,0,0,1181,30,107,199,39,30,1526,1556,2,7,3,13,8,2381,4.0,4.0
65488.0,62,0,0,0,0,0,0,0,0,0,0,603,18,45,207,36,54,855,909,1,3,4,6,1,2175,3.0,4.0
62466.0,50,0,1,0,0,0,0,0,0,0,0,129,121,129,259,168,83,723,806,5,6,3,12,4,2324,4.0,3.0
32218.0,60,0,0,0,0,0,1,0,0,1,1,10,1,24,15,13,30,33,63,1,2,1,3,7,2293,0.0,3.0
83917.0,47,0,0,0,0,0,0,0,0,1,0,514,198,22,732,42,79,1429,1508,1,6,7,7,3,2596,0.0,1.0
46102.0,58,2,1,0,0,0,0,0,0,0,0,14,0,0,1,0,1,14,15,1,1,0,2,7,2270,1.0,1.0
84574.0,68,0,0,0,0,0,0,0,0,0,0,387,54,20,713,38,163,1049,1212,1,9,11,11,5,2549,0.0,1.0
56181.0,58,0,1,0,0,0,0,0,0,0,0,121,44,103,69,8,48,297,345,1,4,2,7,4,2696,4.0,1.0
63120.0,70,0,1,0,0,0,0,0,0,1,0,965,41,69,279,54,69,1339,1408,5,8,4,9,7,2798,1.0,2.0
73691.0,49,0,1,0,0,0,1,0,0,0,1,707,43,21,250,85,73,1033,1106,2,6,2,8,2,2394,4.0,1.0
63381.0,60,0,1,0,0,0,0,0,0,0,0,571,50,50,142,33,159,687,846,4,4,5,13,2,2791,3.0,1.0
76140.0,72,0,0,0,0,0,0,0,0,0,0,586,0,66,653,17,26,1296,1322,1,5,9,6,2,2206,3.0,4.0
62859.0,61,0,1,0,0,0,0,0,0,0,0,1063,12,89,102,16,25,1257,1282,4,9,4,6,6,2705,1.0,4.0
45906.0,56,0,1,0,0,0,1,0,0,0,1,305,3,3,27,4,144,198,342,2,5,4,4,5,2577,0.0,1.0
77632.0,73,0,0,0,0,0,0,1,1,1,2,1200,42,105,758,0,147,1958,2105,1,4,2,6,2,2635,3.0,2.0
46463.0,49,1,1,0,0,0,0,0,0,0,0,163,11,2,40,8,11,213,224,7,3,1,6,6,2474,4.0,4.0
105471.0,50,0,0,0,1,0,0,0,1,1,2,1009,21,181,104,202,207,1310,1517,0,9,8,13,3,2683,3.0,1.0
55282.0,50,1,0,0,0,0,0,0,0,0,0,125,4,6,73,8,19,197,216,1,3,1,6,4,2357,1.0,2.0
78710.0,43,0,1,0,0,0,0,0,0,0,0,721,50,0,152,119,50,992,1042,3,7,6,12,4,2196,4.0,2.0
66886.0,62,0,1,0,0,0,0,0,0,0,0,315,31,4,62,41,146,307,453,2,7,1,7,5,2445,3.0,1.0
98777.0,60,0,0,0,0,0,0,1,0,0,1,1000,115,19,711,125,38,1932,1970,0,4,6,9,1,2291,0.0,2.0
29103.0,35,1,0,0,0,0,0,0,0,0,0,16,3,0,17,6,6,36,42,2,1,0,3,9,2830,3.0,1.0
67445.0,46,0,1,0,0,0,0,0,0,0,0,757,80,80,217,29,11,1152,1163,5,9,6,12,6,2845,4.0,1.0
50616.0,70,0,1,0,0,0,0,0,0,0,0,30,1,2,25,0,9,49,58,1,1,1,4,2,2236,3.0,4.0
